CSHARP;Use_WCF_Service;Use of WCF (Windows Communication Foundation) services;https://doc.casthighlight.com/CloudReady_Use_WCF_Service?auth=74fc89e0c41b143a6db3e62325bf388f;Id_1014;WCFService;
CSHARP;Use_WCF_Service_WebConf;Use of WCF services in web.config file;https://doc.casthighlight.com/CloudReady_Use_WCF_Service_WebConf?auth=215fddb44316f3d2f88f501885a03e48;Id_1022;WCFServiceWebConf;
CSHARP;Use_WCF_Service_AppConf;Use of WCF services in app.config file;https://doc.casthighlight.com/CloudReady_Use_WCF_Service_AppConf?auth=1b9b911335771e6204bbc0c3261ee36c;Id_1023;WCFServiceAppConf;
CSHARP;Use_Stateful_Session;Using stateful session (Servlet);https://doc.casthighlight.com/CloudReady_Use_Stateful_Session?auth=c9e6cc40b51dbb60fe2d69f6cea55530;Id_098;HttpSession_setAttribute;Id_097&&Id_098
CSHARP;Use_Stateful_Session;Using stateful session (Servlet);https://doc.casthighlight.com/CloudReady_Use_Stateful_Session?auth=c9e6cc40b51dbb60fe2d69f6cea55530;Id_097;Import_JavaxServletHttpHttpSession;Id_097&&Id_098
CSHARP;Use_Auto_Generated_Machine_Key;Using auto generated Machine Key;https://doc.casthighlight.com/CloudReady_Use_Auto_Generated_Machine_Key?auth=601eea19215b5e80e4c239b6cdecf3e3;Id_1021;MachineKey_ValidationKey_AutoGenerate;
CSHARP;Use_SQL_Database_Unsecure_Authentication;Use an unsecured connection string;https://doc.casthighlight.com/CloudReady_Use_SQL_Database_Unsecure_Authentication?auth=e73794da33ccf78bf3dcfed9b79d558a;Id_164;SQLDatabaseUnsecureAuthentication;
CSHARP;Use_HTTPProtocol;Hardcoded URLs using HTTP protocol;https://doc.casthighlight.com/CloudReady_Use_HTTPProtocol?auth=80fbdfd1a7565f85e9e64933f6f8fcde;Id_189;HTTPProtocol;
CSHARP;Use_FTPProtocol;Hardcoded URLs using FTP protocol;https://doc.casthighlight.com/CloudReady_Use_FTPProtocol?auth=357ac5f20e3f9258765cda4c517f810a;Id_205;FTPProtocol;
CSHARP;Use_LDAPProtocol;Hardcoded URLs using LDAP protocol;https://doc.casthighlight.com/CloudReady_Use_LDAPProtocol?auth=d60b925827840f206bb55c8cf0528887;Id_206;LDAPProtocol;
CSHARP;Use_UnSecuredAPI;Use of an unsecured API;https://doc.casthighlight.com/CloudReady_Use_UnSecuredAPI?auth=a41a6a8cf62d457c3d23be73ee10622b;Id_258;ApiUnsecured;
CSHARP;Use_Unsecured_Data_Strings;Use of an unsecured data string;https://doc.casthighlight.com/CloudReady_Use_Unsecured_Data_Strings?auth=a95df2c7851bf5dcfb8be6009c92e05a;Id_260;SensitiveDataString;
CSHARP;Detect_Use_Log4net;Detect usage of Log4Net;https://doc.casthighlight.com/CloudReady_Detect_Use_Log4net?auth=8594398ea8c84d2e9465ba5d71719d9e;Id_120;Log4Net;
CSHARP;Detect_Use_Log4net;Detect usage of Log4Net;https://doc.casthighlight.com/CloudReady_Detect_Use_Log4net?auth=8594398ea8c84d2e9465ba5d71719d9e;Id_1013;Log4NetConfig;
CSHARP;Use_System_ServiceProcess;Using System.ServiceProcess (Windows services);https://doc.casthighlight.com/CloudReady_Use_System_ServiceProcess?auth=99f3462874f6c5f6843333230888af04;Id_169;Using_SystemServiceProcess;
CSHARP;Use_EventLog;Using EventLog in System.Diagnostics namespace;https://doc.casthighlight.com/CloudReady_Use_EventLog?auth=e31fe54749aa47b3f2074d4b7bc57c4c;Id_1020;Config_EventLogTraceListener;
CSHARP;Use_EventLog;Using EventLog in System.Diagnostics namespace;https://doc.casthighlight.com/CloudReady_Use_EventLog?auth=e31fe54749aa47b3f2074d4b7bc57c4c;Id_168;New_EventLogTraceListener;
CSHARP;Use_EventLog;Using EventLog in System.Diagnostics namespace;https://doc.casthighlight.com/CloudReady_Use_EventLog?auth=e31fe54749aa47b3f2074d4b7bc57c4c;Id_167;New_EventLog;
CSHARP;Use_Sub_Processes;Using New Process in System.Diagnostics namespace;https://doc.casthighlight.com/CloudReady_Use_Sub_Processes?auth=cba316edded10277296df36ccd2fae09;Id_166;New_Process;Id_025&&Id_166
CSHARP;Use_Sub_Processes;Using New Process in System.Diagnostics namespace;https://doc.casthighlight.com/CloudReady_Use_Sub_Processes?auth=cba316edded10277296df36ccd2fae09;Id_025;UsingSystemDiagnostics;Id_025&&Id_166
JAVA;Use_Access_Control;Using Access Control List;https://doc.casthighlight.com/CloudReady_Use_Access_Control?auth=810dbb62ba6ce167e0e3a5425bf7691d;Id_059;Implements_AclFileAtributeView;
JAVA;Use_Access_Control;Using Access Control List;https://doc.casthighlight.com/CloudReady_Use_Access_Control?auth=810dbb62ba6ce167e0e3a5425bf7691d;Id_058;Import_JavaNioFileAttribute;
